CustomerID,Item,Amount,Date,Review,Payment,Month
4074,Skirt,25.00,05-10-2022,3.6,Credit Card,10
4094,Belt,199.00,04-07-2023,1.8,Credit Card,7
3995,Romper,156.71,15-10-2022,1.5,Cash,10
4105,Jeans,170.00,28-03-2023,2.999057217,Cash,3
4016,Coat,179.00,17-07-2023,1.7,Credit Card,7
3975,Leggings,156.71,04-07-2023,2.3,Credit Card,7
3966,Pajamas,151.00,28-08-2023,1.8,Credit Card,8
3993,Jumpsuit,156.71,28-01-2023,1.7,Credit Card,1
4082,Sneakers,156.71,03-12-2022,3.8,Credit Card,12
3961,Gloves,162.00,05-12-2022,3,Credit Card,12
4077,Camisole,18.00,16-02-2023,2.4,Cash,2
4115,Sandals,190.00,17-02-2023,2.8,Cash,2
3968,Wallet,126.00,17-11-2022,4.3,Credit Card,11
4019,Onesie,156.71,23-12-2022,2.999057217,Credit Card,12
3990,Wallet,77.00,25-07-2023,2.5,Credit Card,7
3960,Shorts,170.00,31-10-2022,1.8,Cash,10
4001,Wallet,60.00,17-05-2023,2.4,Cash,5
4118,Blouse,149.00,21-03-2023,4.2,Cash,3
3969,Polo Shirt,48.00,04-08-2023,3.8,Cash,8
4035,Handbag,46.00,21-04-2023,4.3,Credit Card,4
3981,Camisole,156.71,11-03-2023,1.4,Credit Card,3
4073,Kimono,156.71,11-08-2023,2,Credit Card,8
4113,Hoodie,155.00,05-08-2023,1.1,Credit Card,8
4000,Tank Top,122.00,12-08-2023,3.6,Cash,8
4108,Trousers,156.71,09-12-2022,1.6,Cash,12
3973,Gloves,189.00,30-10-2022,2.5,Credit Card,10
3984,Sunglasses,79.00,01-12-2022,3.4,Cash,12
3986,Jumpsuit,136.00,14-12-2022,2.999057217,Cash,12
4084,Loafers,163.00,03-02-2023,3.5,Credit Card,2
4109,Jacket,156.71,13-06-2023,1,Credit Card,6
4114,Backpack,92.00,25-04-2023,2.3,Credit Card,4
4013,Trousers,16.00,11-01-2023,1.4,Credit Card,1
3973,Pajamas,156.71,09-11-2022,2.2,Credit Card,11
4008,Romper,157.00,05-06-2023,1.7,Credit Card,6
4066,Poncho,15.00,25-05-2023,2.999057217,Cash,5
4043,Poncho,182.00,09-03-2023,2.8,Cash,3
4059,Camisole,157.00,30-07-2023,2.7,Cash,7
4040,Pajamas,156.71,10-04-2023,4.3,Credit Card,4
3987,Backpack,130.00,21-02-2023,2.5,Credit Card,2
4104,Backpack,123.00,22-12-2022,3.7,Credit Card,12
4096,Sun Hat,56.00,04-11-2022,4.9,Cash,11
3992,Belt,121.00,09-10-2022,4.1,Credit Card,10
4039,Gloves,135.00,16-04-2023,3,Credit Card,4
4011,Gloves,130.00,03-01-2023,4.1,Cash,1
3968,Sandals,95.00,02-08-2023,2.6,Credit Card,8
4108,Shorts,36.00,16-02-2023,2.999057217,Cash,2
4001,Cardigan,94.00,26-08-2023,4.7,Credit Card,8
4042,Hoodie,136.00,18-11-2022,4.9,Credit Card,11
3973,Shorts,112.00,18-07-2023,1.8,Cash,7
3987,Hoodie,150.00,14-01-2023,4,Cash,1
4027,Trousers,156.71,19-05-2023,2.3,Cash,5
3993,Poncho,156.71,26-03-2023,4.9,Cash,3
4063,Slippers,39.00,16-08-2023,4.1,Credit Card,8
4000,Socks,113.00,21-11-2022,2.8,Cash,11
4051,Poncho,10.00,29-07-2023,1,Cash,7
4098,Shorts,148.00,08-12-2022,4.5,Credit Card,12
3999,Sunglasses,23.00,02-01-2023,1.3,Cash,1
4069,Swimsuit,156.71,22-04-2023,1.8,Credit Card,4
4019,Blouse,137.00,18-05-2023,2.999057217,Cash,5
4105,Leggings,23.00,09-11-2022,3.7,Credit Card,11
3967,Pajamas,150.00,26-09-2023,2.5,Credit Card,9
3991,Sunglasses,156.71,27-01-2023,2.4,Cash,1
3982,Poncho,188.00,22-11-2022,3.7,Credit Card,11
4118,T-shirt,17.00,05-06-2023,4.7,Cash,6
4113,Blazer,165.00,10-04-2023,4.3,Cash,4
4053,Sweater,191.00,28-01-2023,4.1,Credit Card,1
3997,Slippers,156.71,25-04-2023,2.999057217,Credit Card,4
3961,Polo Shirt,151.00,06-12-2022,4.1,Credit Card,12
4081,Socks,67.00,06-05-2023,4.1,Credit Card,5
3977,Pajamas,39.00,19-02-2023,4.3,Credit Card,2
3958,Belt,40.00,01-06-2023,2.7,Cash,6
3958,Leggings,49.00,14-03-2023,1.3,Cash,3
4002,Jumpsuit,193.00,18-12-2022,4,Credit Card,12
3979,Swimsuit,190.00,08-09-2023,1.9,Cash,9
4108,Umbrella,133.00,19-06-2023,4.1,Credit Card,6
4029,Blouse,72.00,20-08-2023,2.4,Credit Card,8
4063,Flannel Shirt,47.00,24-04-2023,3.4,Credit Card,4
4078,Wallet,163.00,07-02-2023,4.7,Credit Card,2
3989,Loafers,44.00,16-04-2023,1.6,Cash,4
4009,Slippers,80.00,23-11-2022,1.8,Cash,11
3993,Gloves,116.00,13-12-2022,2.4,Credit Card,12
4120,Skirt,139.00,26-09-2023,2.7,Credit Card,9
4026,Vest,10.00,15-10-2022,2.5,Credit Card,10
4090,T-shirt,86.00,15-08-2023,1.1,Cash,8
4072,Polo Shirt,158.00,07-05-2023,2.7,Credit Card,5
4062,Overalls,135.00,02-12-2022,3.7,Cash,12
4018,Leggings,124.00,19-05-2023,2.9,Credit Card,5
4001,Pants,98.00,27-01-2023,2.999057217,Credit Card,1
4113,Cardigan,149.00,15-10-2022,1.4,Cash,10
3966,Gloves,92.00,04-10-2022,4.2,Credit Card,10
4109,Kimono,188.00,21-07-2023,2.999057217,Credit Card,7
4003,Umbrella,108.00,01-08-2023,3.3,Cash,8
4084,Overalls,115.00,22-12-2022,2.8,Credit Card,12
4113,Pants,156.71,04-09-2023,4.8,Cash,9
3979,Loafers,190.00,01-07-2023,4.1,Cash,7
4117,Cardigan,107.00,16-02-2023,2,Credit Card,2
4034,Pants,179.00,12-03-2023,3.4,Cash,3
4046,Poncho,176.00,11-12-2022,2.8,Cash,12
4064,Wallet,136.00,17-02-2023,2.9,Credit Card,2
3958,Tank Top,42.00,02-11-2022,3.1,Credit Card,11
4099,Dress,161.00,07-01-2023,4.1,Cash,1
4017,Loafers,35.00,26-12-2022,3.1,Cash,12
4006,Leggings,122.00,28-09-2023,3.7,Credit Card,9
3987,Blazer,156.71,25-11-2022,2.3,Credit Card,11
4092,Trench Coat,13.00,03-11-2022,3.4,Credit Card,11
3981,Tank Top,114.00,01-04-2023,4.3,Cash,4
4115,Shorts,49.00,20-09-2023,2.8,Cash,9
4049,Sneakers,156.71,27-01-2023,2.999057217,Credit Card,1
4095,Romper,77.00,20-03-2023,1.5,Credit Card,3
4086,Sunglasses,187.00,01-04-2023,2.5,Cash,4
4013,Onesie,30.00,07-10-2022,3.7,Cash,10
4075,Handbag,182.00,13-03-2023,2.3,Credit Card,3
4117,Scarf,107.00,19-11-2022,4.3,Credit Card,11
4010,Kimono,170.00,17-02-2023,1.7,Cash,2
4027,Cardigan,134.00,17-01-2023,1.1,Cash,1
3970,Romper,19.00,12-12-2022,3.5,Cash,12
4006,Pajamas,70.00,22-11-2022,2.4,Cash,11
3985,Sweater,83.00,26-07-2023,2.999057217,Credit Card,7
3995,Trousers,33.00,25-08-2023,2,Credit Card,8
4078,Pants,35.00,24-11-2022,2.999057217,Cash,11
4084,Romper,190.00,04-03-2023,2.999057217,Cash,3
4002,Scarf,123.00,31-01-2023,3.5,Credit Card,1
3997,Camisole,156.71,08-09-2023,2.1,Credit Card,9
3968,Gloves,17.00,27-10-2022,3.8,Credit Card,10
3970,Tank Top,156.71,23-06-2023,4.3,Cash,6
4122,Poncho,85.00,16-05-2023,3.9,Cash,5
4050,Sweater,120.00,07-06-2023,2.8,Cash,6
4029,Jumpsuit,156.71,31-07-2023,2.999057217,Credit Card,7
4010,Hat,154.00,26-05-2023,1.6,Credit Card,5
4068,Kimono,56.00,24-08-2023,3.6,Credit Card,8
4021,Camisole,156.71,12-12-2022,2.5,Cash,12
4042,Vest,156.71,12-02-2023,1.3,Cash,2
4114,Blazer,168.00,28-05-2023,4,Cash,5
4073,Wallet,137.00,07-08-2023,1.1,Cash,8
3968,Coat,46.00,05-12-2022,2,Credit Card,12
3983,Jeans,173.00,11-04-2023,4.5,Cash,4
3970,Sun Hat,75.00,21-09-2023,2.7,Cash,9
4094,Vest,129.00,07-02-2023,1.8,Credit Card,2
4002,Trousers,183.00,08-12-2022,2.2,Credit Card,12
3997,Belt,28.00,19-12-2022,4.4,Credit Card,12
3964,Umbrella,98.00,18-11-2022,4.2,Cash,11
4081,Onesie,86.00,15-06-2023,2.9,Credit Card,6
4088,Raincoat,118.00,08-07-2023,2.7,Credit Card,7
3986,Tunic,126.00,30-01-2023,4.1,Cash,1
3975,Vest,60.00,29-09-2023,3.7,Credit Card,9
4017,Vest,133.00,09-02-2023,4.6,Cash,2
4070,Jacket,156.71,19-08-2023,2.1,Cash,8
4108,Flannel Shirt,101.00,12-09-2023,1.1,Cash,9
4105,Camisole,189.00,15-03-2023,1.5,Credit Card,3
4040,Cardigan,178.00,25-09-2023,3.4,Cash,9
4064,Cardigan,12.00,05-07-2023,2.3,Credit Card,7
4007,Tank Top,185.00,27-11-2022,1.1,Cash,11
4040,Socks,22.00,31-07-2023,1.3,Credit Card,7
4015,Tank Top,200.00,02-01-2023,3.8,Cash,1
3985,Sun Hat,83.00,05-10-2022,3.4,Cash,10
4040,Vest,68.00,05-03-2023,2.3,Credit Card,3
4015,Skirt,100.00,06-07-2023,4.7,Credit Card,7
3982,Blouse,58.00,06-06-2023,2.999057217,Credit Card,6
4017,Leggings,183.00,11-06-2023,2.4,Credit Card,6
4062,Tunic,178.00,23-10-2022,2.8,Credit Card,10
4008,Slippers,45.00,10-05-2023,1.8,Credit Card,5
4053,Sweater,170.00,11-06-2023,3.7,Cash,6
4013,Romper,89.00,22-08-2023,1.1,Cash,8
3975,Blazer,18.00,15-04-2023,4.9,Credit Card,4
4077,Overalls,197.00,23-07-2023,3.2,Credit Card,7
4106,Backpack,156.71,11-01-2023,1.8,Credit Card,1
4081,Coat,93.00,16-01-2023,2.5,Credit Card,1
3970,Sunglasses,54.00,30-01-2023,2.3,Credit Card,1
4068,Blouse,148.00,28-12-2022,1.1,Cash,12
3994,Bowtie,103.00,30-07-2023,1.7,Credit Card,7
4012,Tank Top,79.00,30-07-2023,2.7,Cash,7
4113,Onesie,75.00,14-07-2023,1.1,Credit Card,7
4073,Cardigan,133.00,10-05-2023,3.2,Credit Card,5
4002,Pants,85.00,01-04-2023,1.9,Cash,4
4056,Scarf,96.00,19-11-2022,1.5,Cash,11
4052,Scarf,129.00,03-04-2023,4.4,Credit Card,4
3991,Poncho,46.00,14-08-2023,2.999057217,Credit Card,8
4074,Socks,67.00,31-10-2022,5,Credit Card,10
4006,Poncho,195.00,25-12-2022,1.7,Credit Card,12
4118,Backpack,111.00,25-03-2023,4.1,Credit Card,3
4048,T-shirt,152.00,29-05-2023,2.6,Cash,5
4026,Swimsuit,111.00,06-07-2023,4,Cash,7
4008,Camisole,156.71,07-09-2023,3.4,Cash,9
4042,Sunglasses,126.00,27-02-2023,2.5,Credit Card,2
3989,Skirt,182.00,11-05-2023,4.5,Credit Card,5
3965,Umbrella,107.00,19-02-2023,4,Credit Card,2
4102,Pants,105.00,31-10-2022,3.1,Cash,10
3972,Pajamas,156.71,25-06-2023,4.4,Cash,6
4028,Belt,16.00,21-03-2023,2.9,Cash,3
3991,Umbrella,153.00,23-08-2023,2.8,Cash,8
3985,Coat,166.00,16-06-2023,1.7,Cash,6
4076,Sweater,26.00,03-04-2023,3.1,Cash,4
4074,Skirt,128.00,28-06-2023,2.9,Credit Card,6
4064,Raincoat,87.00,30-06-2023,4.6,Credit Card,6
4000,Onesie,39.00,08-01-2023,3.6,Credit Card,1
4044,Hat,156.71,06-07-2023,2.6,Cash,7
4013,Sweater,87.00,28-12-2022,3.5,Cash,12
4032,Shorts,39.00,15-03-2023,3.5,Credit Card,3
4111,Trench Coat,156.71,25-09-2023,3.4,Cash,9
3997,Backpack,44.00,13-05-2023,4.8,Credit Card,5
4120,Trousers,104.00,30-09-2023,2,Credit Card,9
4113,Slippers,200.00,03-06-2023,2.9,Credit Card,6
4000,Belt,148.00,10-12-2022,2.999057217,Cash,12
4104,Pants,200.00,27-04-2023,4,Credit Card,4
4098,Handbag,116.00,29-12-2022,3.6,Credit Card,12
4015,Camisole,135.00,11-10-2022,4.5,Credit Card,10
3979,Vest,81.00,19-06-2023,1.6,Cash,6
4062,Boots,156.71,15-02-2023,4.5,Cash,2
4090,Dress,123.00,23-04-2023,4.7,Cash,4
4082,Shorts,70.00,05-06-2023,2.3,Credit Card,6
4012,Boots,35.00,05-12-2022,4.6,Credit Card,12
4108,Vest,104.00,04-09-2023,2.8,Cash,9
4078,Kimono,175.00,28-07-2023,3.4,Cash,7
4075,Blazer,111.00,27-12-2022,4.2,Cash,12
4028,Tank Top,41.00,05-04-2023,3,Credit Card,4
3960,Loafers,126.00,07-03-2023,3.4,Credit Card,3
4066,Hat,156.71,20-01-2023,4.7,Credit Card,1
4020,Backpack,173.00,24-08-2023,2.8,Cash,8
4020,Poncho,15.00,14-03-2023,1,Credit Card,3
4040,Pajamas,156.71,11-04-2023,2.999057217,Credit Card,4
4068,Jumpsuit,42.00,12-11-2022,4.5,Cash,11
4105,Tank Top,62.00,28-07-2023,4.4,Credit Card,7
4013,Wallet,156.71,20-04-2023,2.999057217,Credit Card,4
4108,Wallet,63.00,27-12-2022,2,Credit Card,12
3995,Hoodie,69.00,13-07-2023,1.5,Credit Card,7
4103,Jumpsuit,47.00,22-12-2022,3.6,Credit Card,12
3958,Overalls,162.00,29-12-2022,1.1,Cash,12
4063,Backpack,156.71,03-01-2023,3.9,Credit Card,1
3968,Pajamas,47.00,30-03-2023,2.6,Credit Card,3
3967,Sneakers,148.00,06-10-2022,4.1,Credit Card,10
4077,Handbag,54.00,25-11-2022,3.9,Credit Card,11
4086,Backpack,156.71,02-07-2023,3.6,Cash,7
3965,Bowtie,43.00,03-01-2023,1.5,Credit Card,1
4065,Swimsuit,156.71,31-03-2023,2,Cash,3
4092,T-shirt,70.00,06-09-2023,4,Credit Card,9
4057,Shorts,14.00,23-08-2023,1.7,Cash,8
4079,Shorts,156.71,27-04-2023,2.4,Credit Card,4
3982,Hoodie,156.71,27-12-2022,4.2,Cash,12
4072,Shorts,144.00,04-03-2023,1.4,Credit Card,3
4083,Kimono,156.71,18-05-2023,1.3,Credit Card,5
4018,Backpack,156.71,29-12-2022,3,Cash,12
3978,Wallet,102.00,11-07-2023,2,Credit Card,7
4099,Trench Coat,37.00,30-04-2023,2.8,Cash,4
3960,Gloves,66.00,06-01-2023,3.8,Cash,1
4061,Jeans,21.00,30-07-2023,3.4,Credit Card,7
4012,Slippers,178.00,07-02-2023,1.6,Cash,2
3990,Sunglasses,127.00,02-01-2023,1.9,Cash,1
4048,Sunglasses,17.00,28-08-2023,2.5,Cash,8
4032,Onesie,156.71,08-10-2022,4.8,Credit Card,10
4018,Sneakers,112.00,17-11-2022,3.5,Credit Card,11
4122,Tank Top,37.00,27-12-2022,2.8,Cash,12
3980,Poncho,123.00,24-12-2022,4,Credit Card,12
3961,Skirt,156.71,04-02-2023,1.6,Credit Card,2
4079,Slippers,156.71,19-02-2023,2.5,Cash,2
4035,Hat,26.00,15-11-2022,1.1,Credit Card,11
3998,Pajamas,156.71,26-02-2023,2.2,Cash,2
4074,Onesie,159.00,20-07-2023,2,Credit Card,7
4103,Backpack,93.00,22-07-2023,4,Credit Card,7
4106,Tank Top,162.00,30-12-2022,2.6,Cash,12
3963,Belt,126.00,02-08-2023,1.7,Credit Card,8
4073,Blazer,120.00,07-10-2022,1.6,Cash,10
4075,Sunglasses,156.71,08-10-2022,2.3,Credit Card,10
3992,Blouse,177.00,08-08-2023,4.5,Cash,8
4060,Skirt,151.00,26-09-2023,1.7,Cash,9
4004,Leggings,65.00,02-09-2023,1.7,Cash,9
4051,Jacket,68.00,03-05-2023,1.1,Credit Card,5
4117,Romper,126.00,21-04-2023,2.4,Credit Card,4
4075,Polo Shirt,196.00,28-12-2022,1.9,Credit Card,12
4119,Hat,156.71,22-09-2023,4.1,Credit Card,9
3957,Vest,180.00,17-05-2023,3.6,Cash,5
4117,Tank Top,49.00,22-10-2022,2.8,Credit Card,10
3975,Jeans,131.00,09-12-2022,4.6,Credit Card,12
4055,Vest,156.71,29-04-2023,4.4,Credit Card,4
4042,Sun Hat,33.00,24-04-2023,3.1,Credit Card,4
4092,Polo Shirt,200.00,02-10-2022,1.8,Credit Card,10
3965,Flannel Shirt,43.00,13-02-2023,2.6,Cash,2
4032,Kimono,160.00,26-03-2023,2.999057217,Credit Card,3
4066,Jacket,153.00,28-10-2022,1.3,Credit Card,10
4026,Flannel Shirt,41.00,26-07-2023,3.1,Credit Card,7
4113,Slippers,180.00,04-04-2023,4.5,Credit Card,4
4095,Polo Shirt,118.00,10-05-2023,1.2,Credit Card,5
4104,Romper,194.00,09-01-2023,2,Cash,1
4010,Backpack,156.71,04-01-2023,4,Credit Card,1
3977,Shorts,89.00,05-11-2022,3.6,Cash,11
4115,Tunic,157.00,03-06-2023,3.8,Cash,6
4042,Tunic,49.00,24-02-2023,1.2,Cash,2
3971,Scarf,67.00,29-08-2023,3.2,Cash,8
4088,Wallet,99.00,22-10-2022,2.999057217,Credit Card,10
4050,Shorts,104.00,11-10-2022,4.3,Credit Card,10
3970,Hat,156.71,28-01-2023,2.999057217,Credit Card,1
3985,Loafers,67.00,12-08-2023,3.1,Credit Card,8
4055,Tank Top,153.00,09-11-2022,2.999057217,Cash,11
4050,Hat,169.00,27-10-2022,3.3,Cash,10
4076,T-shirt,174.00,14-11-2022,2.9,Credit Card,11
4115,Sun Hat,165.00,23-07-2023,4.1,Credit Card,7
3967,Bowtie,187.00,22-01-2023,3.5,Credit Card,1
4050,Leggings,56.00,04-02-2023,1.5,Credit Card,2
4050,Shorts,89.00,09-04-2023,2.999057217,Credit Card,4
4001,Dress,99.00,12-01-2023,3.2,Credit Card,1
4122,Blouse,156.71,04-07-2023,2.9,Credit Card,7
4100,Sunglasses,154.00,15-08-2023,3.3,Credit Card,8
3974,Scarf,27.00,31-12-2022,1.4,Cash,12
4100,Backpack,156.71,09-12-2022,4.1,Credit Card,12
4009,Coat,17.00,23-12-2022,4.2,Credit Card,12
3992,Hoodie,156.71,03-03-2023,2.8,Credit Card,3
4042,Sun Hat,106.00,27-05-2023,2.999057217,Credit Card,5
4018,Sandals,97.00,18-11-2022,3.4,Cash,11
4095,Tunic,156.71,15-11-2022,1.7,Cash,11
3986,Dress,93.00,01-08-2023,3.1,Cash,8
4079,Hoodie,155.00,23-01-2023,2.2,Credit Card,1
4105,Shorts,23.00,15-04-2023,2,Credit Card,4
4010,Trench Coat,156.71,04-10-2022,3.2,Credit Card,10
4014,Blazer,22.00,22-09-2023,2.8,Cash,9
4039,Swimsuit,79.00,25-10-2022,4.8,Credit Card,10
4047,Polo Shirt,118.00,04-05-2023,2.3,Credit Card,5
4025,Coat,123.00,12-10-2022,2.9,Credit Card,10
4085,Belt,65.00,29-06-2023,1.3,Credit Card,6
4065,Wallet,39.00,14-12-2022,2.2,Cash,12
4027,T-shirt,38.00,26-05-2023,2.8,Cash,5
3970,Boots,183.00,07-06-2023,3.2,Credit Card,6
3973,Blazer,144.00,04-09-2023,4.1,Cash,9
4052,Dress,21.00,21-10-2022,1.9,Cash,10
4045,Flannel Shirt,163.00,15-03-2023,2.3,Cash,3
4072,Cardigan,156.71,24-04-2023,1.4,Credit Card,4
4081,Wallet,64.00,22-02-2023,3.4,Credit Card,2
4085,Polo Shirt,75.00,24-04-2023,1.6,Credit Card,4
4091,Bowtie,40.00,27-11-2022,4.1,Cash,11
3988,Blouse,156.71,17-09-2023,4.4,Credit Card,9
4077,Sunglasses,54.00,04-05-2023,1.6,Cash,5
4093,Kimono,156.71,30-10-2022,4.9,Cash,10
4093,Tank Top,68.00,01-06-2023,4.2,Cash,6
4031,Leggings,181.00,13-05-2023,2.1,Cash,5
4072,Flannel Shirt,28.00,07-12-2022,2.9,Cash,12
4115,Raincoat,199.00,20-04-2023,2.2,Credit Card,4
4051,Loafers,156.71,23-02-2023,2.3,Credit Card,2
3973,Polo Shirt,156.71,21-01-2023,4,Credit Card,1
4005,Trench Coat,90.00,29-09-2023,2.7,Credit Card,9
4074,Scarf,156.00,28-06-2023,2.7,Credit Card,6
3979,Tank Top,173.00,01-04-2023,2.6,Credit Card,4
3977,Skirt,39.00,07-10-2022,2.4,Credit Card,10
4057,Wallet,93.00,09-10-2022,4.9,Cash,10
4002,Dress,156.71,22-07-2023,1.1,Credit Card,7
4030,Boots,127.00,17-03-2023,1.8,Cash,3
3976,Dress,102.00,26-01-2023,2.2,Cash,1
3984,Socks,156.71,27-05-2023,2.3,Cash,5
3999,Pants,72.00,29-12-2022,2.3,Credit Card,12
4027,Blazer,112.00,12-01-2023,1.8,Credit Card,1
3985,Scarf,111.00,17-02-2023,3,Credit Card,2
3994,Blouse,200.00,06-05-2023,1.4,Credit Card,5
4084,Loafers,95.00,17-11-2022,2.3,Credit Card,11
3995,Sun Hat,29.00,17-05-2023,3.9,Cash,5
4009,Scarf,39.00,07-05-2023,4.9,Credit Card,5
4090,Slippers,59.00,04-09-2023,2.999057217,Cash,9
4117,Raincoat,99.00,16-12-2022,3.8,Credit Card,12
3962,Sneakers,175.00,24-01-2023,2.9,Cash,1
4032,Blouse,70.00,11-09-2023,3.4,Cash,9
4063,Camisole,156.71,27-11-2022,1.4,Credit Card,11
4095,Flip-Flops,54.00,15-01-2023,2.1,Credit Card,1
3990,Belt,177.00,11-01-2023,4.7,Credit Card,1
4078,Jacket,156.71,30-04-2023,1.5,Credit Card,4
4045,Sun Hat,170.00,29-11-2022,2.3,Credit Card,11
4064,Sandals,154.00,08-10-2022,2.7,Cash,10
4070,Sandals,124.00,27-08-2023,1.6,Cash,8
4122,Pajamas,154.00,14-08-2023,1.8,Credit Card,8
3962,Backpack,169.00,11-02-2023,2.999057217,Credit Card,2
4031,Coat,170.00,23-02-2023,3.3,Cash,2
4005,Vest,122.00,01-10-2023,2,Cash,10
3973,Overalls,156.71,18-11-2022,2.2,Cash,11
3962,Hoodie,87.00,12-05-2023,2.999057217,Cash,5
4016,Sandals,161.00,04-03-2023,1.3,Cash,3
4090,Umbrella,156.71,11-12-2022,3.8,Cash,12
4122,Belt,89.00,12-01-2023,4.4,Credit Card,1
4042,Tank Top,19.00,21-11-2022,2.8,Cash,11
4062,Pants,156.71,19-04-2023,1.7,Credit Card,4
4105,Polo Shirt,29.00,29-03-2023,2.8,Cash,3
4044,Scarf,33.00,20-02-2023,3.7,Credit Card,2
4122,Jacket,139.00,26-02-2023,2,Credit Card,2
4040,Handbag,158.00,30-11-2022,1.1,Cash,11
4081,Camisole,199.00,10-01-2023,2.6,Cash,1
4108,Sneakers,125.00,25-05-2023,2.9,Cash,5
4092,Handbag,156.00,01-01-2023,2.999057217,Credit Card,1
4097,Tank Top,92.00,27-05-2023,4.7,Cash,5
4070,Backpack,138.00,30-05-2023,1.1,Cash,5
4074,Socks,156.71,04-09-2023,1.1,Cash,9
4034,Romper,156.71,18-04-2023,4.2,Cash,4
4102,Swimsuit,156.71,26-06-2023,3,Credit Card,6
3990,Sunglasses,97.00,05-04-2023,3.5,Cash,4
4035,Wallet,31.00,03-06-2023,3.3,Cash,6
4000,Backpack,54.00,05-05-2023,4.1,Cash,5
4023,Trench Coat,156.71,18-10-2022,4.2,Credit Card,10
4015,Loafers,122.00,06-05-2023,1.4,Cash,5
4080,Coat,166.00,21-09-2023,3.4,Credit Card,9
4052,Tie,156.71,16-01-2023,4,Credit Card,1
4030,Pants,82.00,07-02-2023,2.7,Cash,2
3969,Leggings,96.00,07-08-2023,2.8,Cash,8
3994,Belt,23.00,28-02-2023,4,Credit Card,2
4047,Pajamas,175.00,02-01-2023,1.3,Cash,1
4029,Jeans,94.00,17-08-2023,2.4,Cash,8
4073,Loafers,156.71,25-10-2022,3.8,Credit Card,10
3999,Boots,82.00,21-02-2023,2.7,Cash,2
4115,Jacket,178.00,09-05-2023,2.999057217,Credit Card,5
3998,Sneakers,164.00,06-11-2022,1,Credit Card,11
4094,Shorts,95.00,01-06-2023,1.1,Credit Card,6
4030,Polo Shirt,156.71,18-03-2023,2.7,Cash,3
4003,Shorts,99.00,25-03-2023,1.9,Credit Card,3
4001,Umbrella,177.00,22-11-2022,2.3,Cash,11
3996,Sun Hat,110.00,20-06-2023,3.7,Credit Card,6
3998,Tie,156.71,10-07-2023,3.3,Credit Card,7
4017,Jacket,31.00,15-05-2023,4.5,Cash,5
3986,Trousers,106.00,12-10-2022,1.6,Credit Card,10
3967,Handbag,94.00,15-11-2022,1.8,Cash,11
4038,Hoodie,181.00,12-06-2023,1.1,Credit Card,6
4104,Swimsuit,199.00,15-08-2023,4.4,Cash,8
3989,Trousers,144.00,13-08-2023,3.2,Credit Card,8
4069,Jumpsuit,156.71,18-07-2023,2.3,Cash,7
4023,Sneakers,140.00,06-01-2023,1.9,Cash,1
4051,Pants,102.00,29-12-2022,2.2,Cash,12
4004,Gloves,64.00,04-03-2023,2.1,Credit Card,3
4009,Sneakers,134.00,24-09-2023,1.9,Credit Card,9
4100,T-shirt,156.71,03-01-2023,1.5,Credit Card,1
3965,Skirt,49.00,23-10-2022,2.8,Cash,10
4038,Pajamas,156.71,27-12-2022,2.5,Credit Card,12
4045,Gloves,35.00,25-02-2023,4,Cash,2
3994,Pajamas,148.00,15-07-2023,2.5,Credit Card,7
4052,Skirt,144.00,22-01-2023,2.6,Credit Card,1
4071,Shorts,156.71,17-05-2023,2.5,Cash,5
4095,Hat,168.00,08-03-2023,1.4,Credit Card,3
3998,Flannel Shirt,156.71,15-02-2023,4.7,Cash,2
4093,Camisole,51.00,15-02-2023,1.5,Cash,2
4034,Blazer,156.71,10-11-2022,1.5,Credit Card,11
3988,Slippers,169.00,13-06-2023,3.4,Credit Card,6
3963,Kimono,52.00,27-12-2022,2.3,Cash,12
4060,Skirt,21.00,22-01-2023,4.9,Credit Card,1
4084,Flannel Shirt,183.00,16-02-2023,2.4,Credit Card,2
3994,Raincoat,123.00,27-03-2023,1.4,Cash,3
4074,Tank Top,124.00,09-05-2023,1,Cash,5
4038,Sunglasses,71.00,22-03-2023,2.6,Credit Card,3
3996,Cardigan,130.00,10-01-2023,2.4,Cash,1
3958,Sun Hat,59.00,15-06-2023,4.3,Credit Card,6
4096,Sneakers,156.00,19-04-2023,4.4,Cash,4
4086,Loafers,128.00,22-07-2023,5,Credit Card,7
4041,Skirt,107.00,09-02-2023,2.999057217,Credit Card,2
4122,Sweater,117.00,19-05-2023,2.6,Credit Card,5
4032,Coat,61.00,20-07-2023,4.8,Cash,7
4078,Leggings,45.00,07-10-2022,3.6,Credit Card,10
4031,Tunic,23.00,25-12-2022,1.6,Credit Card,12
4103,Pajamas,105.00,03-04-2023,3.3,Credit Card,4
3994,Hat,36.00,01-03-2023,1.6,Credit Card,3
4101,Raincoat,142.00,03-07-2023,4,Credit Card,7
4070,Poncho,82.00,09-04-2023,2.999057217,Cash,4
4043,Umbrella,156.71,25-01-2023,4.5,Cash,1
3985,Polo Shirt,156.71,13-04-2023,2.5,Cash,4
4079,Sun Hat,141.00,11-12-2022,1.6,Credit Card,12
3967,Loafers,156.71,04-05-2023,4.7,Cash,5
3992,Vest,66.00,15-07-2023,4,Cash,7
4098,Onesie,99.00,19-07-2023,1.7,Cash,7
3986,Slippers,116.00,23-10-2022,1.4,Cash,10
4035,Blouse,156.71,22-02-2023,3,Cash,2
3963,Sandals,70.00,19-09-2023,3.5,Cash,9
